Lat Long,Emotion
"38.91,-77.03",1
"47.66,-122.32",1
"47.66,-122.33",1
"49.08,-123.04",1
"52.42,4.82",1
"33.2,-97.13",1
"-95.74,29.71",1
"59.24,18.09",1
"-71.3,46.72",1
"43.82,-79.39",1
"56.56,9.01",1
"56.57,9.02",1
"37.79,-122.42",1
"49.28,-123.06",1
"52.83,4.76",1
"43.93,-78.88",1
"34.09,-118.33",1
"38.12,-80.99",1
"38.13,-80.99",1
"51.48,-0.09",1
"39.29,-81.54",1
"50.03,21.99",1
"48.72,-122.5",1
"-38.43,145.84",1
"-38.42,145.83",1
"-38.41,145.83",1
"50.93,-113.96",1
"-38.4,145.82",1
"-37.98,145.25",1
"41.04,-74.74",1
"50.91,-113.96",1
"-35.07,150.65",1
"-35.07,150.67",1
"-35.06,150.67",1
"50.9,-113.96",1
"43.27,-79.94",1
"49.84,-97.08",1
"51.55,-0.07",1
"51.04,17.39",1
"52.51,13.37",1
"51.49,-0.17",1
"51.49,-0.16",1
"-33.76,150.71",1
"52.16,4.48",1
"52.08,5.12",1
"29.72,-95.4",1
"40.33,-73.99",1
"33.04,-96.79",1
"33.06,-96.79",1
"49.11,-125.87",1
"34.09,-118.32",1
"54.62,25.14",1
"55.58,25.81",1
"50.91,-114.07",1
"51.04,-114.05",1
"53.2,-105.72",1
"52.32,4.93",1
"52.07,5.09",1
"33.98,-118.41",1
"33.98,-118.44",1
"44.95,-93.29",1
"52.07,5.08",1
"39.09,-77.19",1
"38.99,-77.09",1
"4.43,50.93",1
"25.67,-100.3",1
"52.47,4.79",1
"52.41,4.92",1
"-27.55,152.29",1
"44.06,-79.47",1
"-23.56,148.17",1
"49.99,-110.63",1
"28.6,-81.3",1
"51.08,-113.92",1
"51.53,4.48",1
"-38.49,145.96",1
"-38.47,145.95",1
"-38.47,145.97",1
"-38.45,146.06",1
"-38.44,146.19",1
"38.92,-104.7",1
"51.58,4.74",1
"-38.4,146.2",1
"46.01,8.95",1
"-38.39,146.1",1
"43.61,-116.24",1
"43.61,-116.18",1
"43.64,-116.23",1
"45.78,-108.57",1
"45.78,-108.49",1
"45.78,-108.51",1
"42.4,-71.68",1
"41.35,2.11",1
"41.89,12.41",1
"43.64,-79.51",1
"61.19,-149.77",1
"51.46,7.51",1
"-34.49,-58.55",1
"-34.48,-58.54",1
"30.61,-96.32",1
"42.12,-88.25",1
"50.11,8.66",1
"28.18,-82.54",1
"53.42,-109.69",1
"54.35,-110.07",1
"35.64,-97.48",1
"54.37,-109.12",1
"40.23,-111.64",1
"41.15,-81.34",1
"43.38,-80.99",1
"51.44,-0.41",1
"33.85,-116.55",1
"53.57,-113.53",1
"44.97,-93.49",1
"47.23,27.49",1
"40.67,-7.88",1
"-36.39,147.24",1
"-37.87,144.99",1
"49.84,-119.39",1
"49.84,-119.41",1
"49.85,-119.38",1
"49.85,-119.4",1
"49.87,-119.46",1
"-31.94,115.78",1
"-31.87,115.77",1
"-31.74,115.76",1
"-41.17,146.35",1
"47.23,27.52",1
"47.23,27.53",1
"40.65,-73.64",1
"43.72,-79.22",1
"39.76,-86.14",1
"39.98,-85.93",1
"47.22,27.49",1
"47.15,27.58",1
"-37.91,144.65",1
"49.85,-97.27",1
"52.41,0.75",1
"-26.48,153.09",1
"-26.4,153.06",1
"50.92,4.05",1
"-26.39,153.06",1
"50.88,4.15",1
"-26.39,153.07",1
"48.42,-123.33",1
"51.54,0.14",1
"49.27,-122.84",1
"49.27,-122.79",1
"49.27,-122.76",1
"49.29,-122.75",1
"50.86,4.24",1
"45.28,-66.06",1
"57.14,-2.09",1
"-29.86,115.3",1
"37.58,-122.03",1
"-29.62,115.35",1
"53.64,10.21",1
"-16.71,-49.26",1
"55.14,-118.74",1
"33.38,-112.12",1
"51.82,9.44",1
"44.66,-63.51",1
"44.66,-63.5",1
"44.7,-63.53",1
"50.32,19.19",1
"39.75,-105.21",1
"49.61,5.99",1
"50.9,-1.4",1
"21.31,-157.84",1
"51.8,4.66",1
"51.27,4.43",1
"47.61,-122.35",1
"47.62,-122.34",1
"47.63,-122.32",1
"47.64,-122.34",1
"36.69,-121.64",1
"47.66,-122.34",1
"43.45,-80.58",1
"36.68,-121.65",1
"-26.45,152.93",1
"36.67,-121.72",1
"20.75,52.12",1
"40.77,-73.98",1
"145.04,-37.77",1
"145.08,-37.88",1
"145.09,-37.82",1
"41.27,-73.21",1
"40.96,-73.08",1
"-42.91,147.34",1
"-42.9,147.32",1
"4.38,51.88",1
"37.35,-79.21",1
"43.69,-79.38",1
"43.08,-79.94",1
"52.35,4.83",1
"18.37,-65.94",1
"43.61,-116.67",1
"43.72,-79.59",1
"45.61,-73.76",1
"47.69,-122.31",1
"42.72,-114.52",1
"45.86,-61.48",1
"-35.41,149.06",1
"42.58,-114.46",1
"36.32,-86.59",1
"53.46,-113.38",1
"40.68,-73.92",1
"36.22,-86.54",1
"45.1,-66.76",1
"46.33,-63.72",1
"72.95,22.41",1
"42.34,-71.12",1
"-34.62,138.58",1
"53.54,-113.51",1
"50.47,30.63",1
"40.71,-73.82",1
"40.71,-73.83",1
"41.71,-74.15",1
"-26.1,28.07",1
"44.94,-93.67",1
"38.86,-91.94",1
"38.85,-91.94",1
"45.56,-73.71",1
"-38.24,143.04",1
"53.6,-113.62",1
"43.34,-81.46",1
"30.22,-97.75",1
"54.51,-1.32",1
"33.62,-117.94",1
"33.61,-117.92",1
"21.05,105.8",1
"53.44,-113.59",1
"42.72,-71.25",1
"42.72,-71.23",1
"43.83,-79.46",1
"43.83,-79.43",1
"50.95,-114.07",1
"46.74,-71.45",1
"41.81,-71.43",1
"41.82,-71.42",1
"46.06,-64.8",1
"45.55,-122.92",1
"-33.43,151.39",1
"44.41,-79.67",1
"44.44,-79.83",1
"45.53,-122.97",1
"49.12,-122.71",1
"52.46,4.63",1
"35.59,-78.34",1
"50.4,-104.66",1
"-29.69,152.92",1
"-29.62,153.02",1
"51.88,4.57",1
"52.14,5.37",1
"44.09,-79.47",1
"34.11,-118.28",1
"52.09,6.14",1
"54.51,-128.57",1
"45.27,-74.08",1
"52.06,6.09",1
"45.52,-73.64",1
"52.06,6.1",1
"34.06,-117.59",1
"47.44,-122.3",1
"37.2,-93.29",1
"48,-122.54",1
"37.19,-93.29",1
"43.79,-79.32",1
"53.6,-113.39",1
"42.94,-81.26",1
"37.18,-93.3",1
"49.82,-99.92",1
"50.04,19.92",1
"46.74,-71.26",1
"43.7,-79.64",1
"-33.87,151.23",1
"49.49,8.47",1
"38.86,-77.08",1
"38.87,-77.08",1
"49.48,8.47",1
"38.49,-121.53",1
"43.88,-79",1
"43.88,-78.98",1
"37.76,-122.48",1
"53.48,-113.41",1
"13.8,100.61",1
"23.8,90.42",1
"34.04,-117.81",1
"43.7,-79.44",1
"45.68,-73.4",1
"33.81,-118.17",1
"47.58,-52.72",1
"38.91,-77.05",1
"-38.63,143.69",1
"-37.87,145",1
"43.89,-78.96",1
"43.65,-79.61",1
"51.91,4.47",1
"43.83,-79.53",1
"44.12,-81.14",1
"43.67,-79.3",1
"28.55,-81.19",1
"53.58,9.96",1
"50.39,-120.61",1
"43.47,-79.65",1
"48.15,11.74",1
"36.12,-86.77",1
"50.9,-113.93",1
"40.82,-73.6",1
"43.66,-79.51",1
"49.3,-122.8",1
"52.01,5.64",1
"43.18,-80.27",1
"40.9,-74.04",1
"40.91,-74.04",1
"36.06,-94.17",1
"45.46,10.26",1
"36.73,3.18",1
"44.51,25.87",1
"33.56,-117.22",1
"33.57,-117.22",1
"44.33,26.03",1
"-37.75,145.23",1
"-37.7,145.08",1
"34.26,-119.19",1
"34.19,-119.17",1
"-33.77,150.96",1
"53.28,6.69",1
"-33.75,150.95",1
"53.23,6.53",1
"43.14,-80.25",1
"43.14,-80.26",1
"44.04,-123.06",1
"51.07,17.03",1
"28.42,-81.46",1
"44.04,-79.81",1
"44.15,-79.86",1
"43.77,-79.69",1
"41.27,-73.33",1
"52.14,-106.67",1
"48.64,-123.45",1
"40.74,-73.5",1
"43.87,-79.32",1
"47.61,-122.31",1
"43.77,-79.7",1
"45.54,-73.77",1
"-33.89,151.11",1
"43.15,-80.73",1
"45.04,-75.67",1
"28.36,-81.6",1
"44.63,-79.5",1
"50.4,-104.61",1
"50.44,-104.53",1
"52.38,4.85",1
"45.52,-73.94",1
"42.07,-71.25",1
"34.05,-84.12",1
"45.43,-75.73",1
"49.22,-123.03",1
"42.06,-71.25",1
"30.37,-97.95",1
"10.41,-75.53",1
"34.1,-117.77",1
"51.26,5.71",1
"-37.81,144.88",1
"48.48,-123.38",1
"49.79,-97.2",1
"43.46,-79.69",1
"-27.53,152.9",1
"43.6,-79.65",1
"49.21,-123.99",1
"37.47,-120.83",1
"53.83,-113.41",1
"49.9,-97.01",1
"40.81,-73.94",1
"49.91,-97.04",1
"18.38,-66.19",1
"52.35,4.87",1
"47.54,-52.88",1
"-33.98,151.13",1
"69.7,19",1
"49.13,-123.18",1
"49.84,24.02",1
"45.58,-122.7",1
"45.57,-122.68",1
"53.29,-6.37",1
"-42.99,147.32",1
"-42.88,147.31",1
"-42.85,147.38",1
"36.86,140.03",1
"38.33,-85.82",1
"49.85,-119.36",1
"52.96,5.92",1
"52.96,5.91",1
"45.43,-75.69",1
"43.19,-79.84",1
"51.06,-113.97",1
"-37.94,176.44",1
"52.9,5.75",1
"-37.79,144.93",1
"52.85,5.76",1
"52.09,-106.57",1
"52.85,5.71",1
"43.13,-73.86",1
"54.92,23.96",1
"53.63,-113.61",1
"20.52,72.96",1
"42.96,-81.23",1
"42.96,-81.22",1
"43.13,-73.88",1
"51.16,-114.13",1
"43.71,-79.42",1
"43.77,-79.35",1
"51.5,0.02",1
"49.97,-125.23",1
"52.38,-1.52",1
"52.38,-1.53",1
"53.55,-113.43",1
"45.51,-73.48",1
"49.5,-119.59",1
"55.65,12.6",1
"52.36,-7.69",1
"50.14,8.55",1
"-34.39,146.05",1
"-37.72,144.99",1
"-34.37,146.04",1
"-34.36,146.04",1
"-34.34,146.04",1
"42.74,-84.47",1
"43.76,-79.31",1
"-27.9,153.31",1
"50.44,-104.38",1
"50.46,-104.42",1
"28.42,77.05",1
"49.18,-97.93",1
"48.45,-123.5",1
"41.39,2.1",1
"46.19,6.09",1
"46.23,6.1",1
"30.75,76.62",1
"42.26,-77.76",1
"51.33,6.13",1
"47.5,-111.26",1
"49.65,-112.79",1
"51.33,6.12",1
"53.51,-113.5",1
"-26.61,153.03",1
"49.15,-122.64",1
"9.57,-13.66",1
"52.05,5.65",1
"52.09,-106.6",1
"52.09,-106.61",1
"-42.84,147.3",1
"49.77,13.38",1
"21.01,105.84",1
"37.7,-122.47",1
"53.08,-2.43",1
"37.67,-122.46",1
"37.66,-122.47",1
"50.48,-3.55",1
"-35.33,149.17",1
"-35.22,149.07",1
"30.61,-96.33",1
"-35.18,149.13",1
"21.05,105.83",1
"43.84,-70.45",1
"52.09,5.12",1
"42.4,-71.09",1
"42.31,-71.07",1
"38.61,-121.52",1
"38.63,-121.5",1
"49.27,-122.92",1
"49.28,-122.93",1
"-27.6,153.09",1
"41.78,12.44",1
"39.64,-8.61",1
"-27.47,153.1",1
"-27.46,153.09",1
"40.45,-3.7",1
"50.09,14.44",1
"53.61,-113.55",1
"41.88,-87.79",1
"53.62,-113.48",1
"53.63,-113.5",1
"26.47,-80.08",1
"49.23,-123.13",1
"49.24,-123.13",1
"54.67,25.3",1
"25.1,55.38",1
"32.45,-99.73",1
"-32.88,151.67",1
"40.44,-3.67",1
"51.88,-8.51",1
"51.89,-8.5",1
"54.66,25.34",1
"40.4,-3.66",1
"44.22,-123.2",1
"40.36,-3.59",1
"-3.55,40.36",1
"-3.62,40.39",1
"-3.7,40.32",1
"50.45,30.52",1
"51.05,-113.37",1
"-3.71,40.44",1
"53.58,9.97",1
"45.4,-75.74",1
"53.58,9.95",1
"50.15,-5.07",1
"-27.29,152.97",1
"52.75,9.66",1
"41.72,12.65",1
"39.2,-76.71",1
"50.65,6.73",1
"54.68,25.3",1
"50.64,6.79",1
"59.8,16.51",1
"45.06,7.68",1
"45.13,7.62",1
"-27.37,153.07",1
"-35.31,149.2",1
"59.76,16.56",1
"-35.03,138.59",1
"-35.02,138.56",1
"-35.01,138.56",1
"-35.01,138.54",1
"53.08,-2.34",1
"51.37,-2.38",1
"52.79,-2.1",1
"52.79,-2.08",1
"20.95,107.05",1
"21,105.82",1
"49.17,-122.86",1
"49.18,-122.86",1
"42.9,-85.58",1
"-27.55,152.85",1
"-27.54,152.85",1
"43.36,-8.4",1
"42.89,-85.57",1
"-22.84,-43.26",1
"45.59,9.87",1
"45.6,9.89",1
"45.61,9.89",1
"42.29,-85.58",1
"45.31,9.02",1
"45.44,9.18",1
"42.4,-71.13",1
"52.11,5.13",1
"35.18,-83.35",1
"35.3,-83.18",1
"35.31,-83.18",1
"52.09,5.01",1
"21.01,105.81",1
"21.04,105.77",1
"53.63,-107.55",1
"52.06,5.18",1
"37.04,-120.82",1
"35.62,-97.47",1
"30.26,-81.59",1
"50.41,-104.58",1
"44.66,-63.48",1
"44.67,-63.6",1
"41.95,-87.66",1
"44.19,-79.46",1
"42.45,-81.89",1
"51.46,-0.17",1
"47.61,-122.3",1
"52.29,4.67",1
"38.25,-85.59",1
"38.25,-85.65",1
"38.26,-85.57",1
"48.27,11.56",1
"51.25,7.46",1
"48.67,10.16",1
"48.67,10.14",1
"51.63,0.33",1
"48.68,10.15",1
"42.04,-88.05",1
"48.82,10.09",1
"41.14,-80.15",1
"48.24,16.37",1
"42.01,-88.14",1
"51.24,7.11",1
"51.26,7.18",1
"44.56,-93.34",1
"48.13,11.66",1
"49.45,11.05",1
"40.08,-75.64",1
"22.99,72.6",1
"22.98,72.6",1
"43.12,-79.25",1
"20.9,52.18",1
"52.6,10.07",1
"53.58,7.85",1
"51.45,-2.13",1
"48.31,14.32",1
"52.5,13.36",1
"38.02,12.52",1
"55.64,12.07",1
"52.46,13.37",1
"36,139.57",1
"51.14,7.91",1
"52.39,16.92",1
"53.63,-2.69",1
"47.97,7.97",1
"48,7.84",1
"51.06,13.75",1
"37.8,-122.23",1
"52.25,10.5",1
"37.8,-122.31",1
"54.89,23.92",1
"49.99,19.89",1
"52.55,13.42",1
"53.62,10.14",1
"49.86,8.63",1
"53.82,-1.44",1
"50.94,6.91",1
"-1.44,53.82",1
"1.33,103.78",1
"48.27,10.04",1
"-1.44,53.81",1
"26.78,57.17",1
"48.36,10.89",1
"48.79,8.66",1
"19.91,50.05",1
"51.21,6.68",1
"49.44,11.08",1
"50.87,7.02",1
"46.49,11.33",1
"48.79,9.2",1
"47.96,16.18",1
"49.51,6.18",1
"48.78,9.18",1
"48.67,9.76",1
"50.67,9.76",1
"48.39,9.96",1
"48.03,14.41",1
"48.68,8.97",1
"50.55,9.69",1
"36.1,-86.82",1
"52.12,9.9",1
"52.22,18.26",1
"54.19,16.19",1
"50.06,19.95",1
"51.88,8.24",1
"51.04,6.98",1
"48.93,12.01",1
"50.02,19.9",1
"49.31,7.33",1
"-31.74,115.75",1
"-31.75,115.75",1
"-31.75,115.76",1
"50.04,8.7",1
"50.05,8.68",1
"50.05,8.66",1
"-31.9,115.8",1
"39.79,-75.06",1
"53.09,8.8",1
"53.65,9.84",1
"39.75,-74.97",1
"51.11,13.65",1
"47.25,10.88",1
"47.25,11.37",1
"52.55,13.35",1
"52.5,13.26",1
"52.5,13.43",1
"39.75,-74.98",1
"39.75,-75.02",1
"50.89,7.07",1
"39.73,-75.04",1
"49.44,8.36",1
"51.11,16.99",1
"41.73,-91.6",1
"39.38,-76.57",1
"47.06,15.45",1
"37.23,-79.98",1
"-0.7,8.78",1
"50.03,10.21",1
"33.4,-111.77",1
"33.4,-111.76",1
"50.86,11.1",1
"33.39,-111.79",1
"50.97,10.91",1
"51.38,0.5",1
"33.24,-111.63",1
"49.24,6.99",1
"49.24,6.97",1
"50.32,7.58",1
"33.24,-111.64",1
"139.7,35.65",1
"48.2,7.76",1
"48.26,7.71",1
"135.77,34.96",1
"51.73,-1.25",1
"135.51,34.67",1
"135.51,34.66",1
"44.96,-93.23",1
"45.01,-93.16",1
"35.68,139.73",1
"51.38,6.74",1
"35.59,139.58",1
"50.89,11.58",1
"35.58,139.58",1
"14.42,120.85",1
"28.4,-81.53",1
"53.27,-6.21",1
"52.09,-106.58",1
"52.11,-106.62",1
"52.13,-106.64",1
"52.13,-106.66",1
"41.3,-81.43",1
"44.27,12.35",1
"45.47,9.23",1
"49.44,6.6",1
"-81.45,41.18",1
"33.19,-97.1",1
"36.17,-94.2",1
"40.72,8.52",1
"44.66,8.47",1
"38.97,-94.78",1
"40.82,16.55",1
"39.49,-76.21",1
"45.88,12.3",1
"44.04,10.03",1
"-96.69,32.81",1
"45.69,9.67",1
"26.57,-80.16",1
"41.89,12.43",1
"39.36,16.14",1
"42.11,-71.18",1
"45.55,9.34",1
"42.11,-71.17",1
"44.74,10.22",1
"41.88,12.36",1
"39.78,-95.08",1
"48.18,11.54",1
"48.18,11.56",1
"36.98,-86.43",1
"47.9,8.15",1
"39.76,-94.83",1
"49.47,8.56",1
"45.47,9.2",1
"-2.22,-80.08",1
"45.5,9.22",1
"43.89,12.63",1
"43.78,-79.17",1
"53.76,-2.67",1
"42,-93.62",1
"45.06,9.49",1
"51.04,13.67",1
"51.04,13.66",1
"47.13,7.22",1
"34,-84.84",1
"51.23,8.65",1
"41.9,12.5",1
"44.76,10.31",1
"45.03,7.66",1
"45.04,7.66",1
"48.28,14.29",1
"45.58,8.72",1
"40.9,9.5",1
"103.93,1.35",1
"46.86,14.86",1
"50.07,14.49",1
"55.83,13.3",1
"24.47,54.37",1
"45.67,9.24",1
"38.19,15.29",1
"38.23,15.41",1
"45.21,7.78",1
"46.95,7.44",1
"50.45,4.11",1
"47.5,8.75",1
"44.74,10.2",1
"-27.65,153.19",1
"41.94,-87.96",1
"33.18,-117.27",1
"22.28,70.76",1
"33.14,-117.09",1
"33.12,-117.04",1
"6.86,79.92",1
"43.91,12.91",1
"43.92,12.85",1
"20.84,-156.32",1
"46.85,14.85",1
"44.05,9.99",1
"44.06,9.98",1
"44.1,9.97",1
"41.18,-73.86",1
"44.12,9.83",1
"45.79,9.01",1
"41.35,13.42",1
"45.49,9.24",1
"45.52,9.37",1
"40.87,-73.91",1
"50.96,10.3",1
"53.98,20.41",1
"50.97,10.33",1
"50.97,10.35",1
"50.98,10.34",1
"57.32,-2.83",1
"35.76,-81.68",1
"-27.53,152.83",1
"52.51,13.6",1
"45.55,12.07",1
"43.05,-77.64",1
"-77.65,43.04",1
"45.43,9.18",1
"39.97,-75.58",1
"44.65,10.76",1
"51.79,-1.28",1
"51.55,7.5",1
"25.04,55.26",1
"52.53,17.59",1
"45.65,-110.57",1
"52.52,17.6",1
"45.12,10.04",1
"52.52,17.59",1
"41.51,12.85",1
"52.13,-106.56",1
"53.6,10.12",1
"42.86,-85.77",1
"-81.77,26.26",1
"45.44,11",1
"50.06,8.85",1
"39.33,-76.62",1
"43.57,-79.74",1
"51.5,6.77",1
"51.13,17.05",1
"44.69,8.03",1
"21.02,105.84",1
"53.01,9.03",1
"39.68,-105.05",1
"45.7,9.72",1
"51.5,-0.04",1
"45.71,9.72",1
"45.42,11.68",1
"55.72,37.58",1
"51.78,19.44",1
"42.73,-84.47",1
"41.07,14.33",1
"41.08,14.25",1
"42.71,-84.58",1
"42.71,-84.59",1
"-33.86,151.09",1
"40.42,-105.09",1
"52.51,-1.35",1
"52.32,-1.55",1
"33.92,-84.7",1
"45.78,12.49",1
"45.79,12.5",1
"41.12,-78.71",1
"48.17,11.8",1
"43.81,11.17",1
"38.11,13.35",1
"41.11,-78.73",1
"48.13,11.56",1
"48.47,11.51",1
"48.52,11.51",1
"43.1,-87.9",1
"-35.01,138.57",1
"41.9,12.46",1
"-35.11,138.55",1
"39.59,-86.07",1
"47.16,9.47",1
"47.16,9.5",1
"47.4,9.3",1
"59.2,39.84",1
"50.1,14.42",1
"21.92,-159.5",1
"21.95,-159.67",1
"21.97,-159.34",1
"51.48,11.98",1
"51.49,11.97",1
"41.93,12.41",1
"21.73,73.02",1
"39.76,-75.5",1
"32.3,-95.3",1
"-27.58,153.28",1
"-27.57,152.94",1
"46.52,8.59",1
"49.82,11.01",1
"-27.92,153.33",1
"-27.89,153.31",1
"-27.61,153.14",1
"17.46,78.34",1
"45.84,8.92",1
"-24.54,151.9",1
"-27.65,152.84",1
"-7.13,-34.83",1
"52.05,8.61",1
"3.14,101.74",1
"60.54,24.89",1
"60.23,24.87",1
"40.85,14.22",1
"-27.37,153.09",1
"-26.79,153.11",1
"-27.22,153.11",1
"-27.22,153.07",1
"-27.21,153.07",1
"60.16,24.8",1
"-37.68,144.93",1
"40.76,-73.83",1
"41.4,2.18",1
"21.28,-157.79",1
"-7.1,-34.84",1
"-7.13,-34.81",1
"43.54,10.31",1
"51.02,6.27",1
"52.12,5.11",1
"43.71,10.37",1
"45.49,9.2",1
"25.24,55.37",1
"-37.88,145",1
"-27.43,153.09",1
"25.12,55.35",1
"40.61,22.98",1
"53.46,9.68",1
"53.47,9.67",1
"43.94,10.93",1
"18.08,-63.03",1
"50.7,-3.51",1
"-3.67,50.59",1
"39.83,-86.16",1
"39.84,-86.16",1
"35.61,139.73",1
"52.51,13.7",1
"52.51,13.71",1
"-26.66,153.07",1
"51.52,-0.05",1
"49.44,8.51",1
"35.6,139.65",1
"45.77,-74",1
"52.5,13.46",1
"49.45,8.48",1
"-27.51,152.99",1
"38.58,-121.48",1
"53.79,9.77",1
"45.47,-73.6",1
"34.07,-118.31",1
"43.22,27.85",1
"50.02,14.36",1
"53.65,8.5",1
"-15.76,-49.32",1
"44.46,-103.62",1
"44.68,8.47",1
"43.83,13.02",1
"-33.79,151.26",1
"-37.77,144.94",1
"39.89,-86.11",1
"47.48,12.05",1
"-33.94,150.98",1
"-33.96,150.94",1
"44.5,-80.22",1
"-33.96,150.95",1
"52.08,5.17",1
"34.07,-117.62",1
"43.68,-70.36",1
"36.96,-95.25",1
"37.48,-95.3",1
"47.43,8.29",1
"51.24,1.4",1
"46.93,7.44",1
"51.46,-0.01",1
"51.44,6.55",1
"53.16,-6.78",1
"41.83,-87.65",1
"41.83,-87.66",1
"41.96,-87.65",1
"38.12,13.35",1
"48.82,-124.03",1
"48.27,14.32",1
"41.56,-73.42",1
"35.85,14.43",1
"46.43,-84.02",1
"35.88,-78.92",1
"55.7,12.55",1
"-27.48,153.06",1
"50.96,-114.13",1
"48.89,8.67",1
"53.48,-113.53",1
"49.79,-97.17",1
"45.75,21.24",1
"49.81,-97.15",1
"50.88,7",1
"50.96,-114.01",1
"43,-81.33",1
"42.56,-88.43",1
"42.55,-88.47",1
"43.65,-79.81",1
"43.6,-79.53",1
"51.21,10.02",1
"50.41,-105.54",1
"100.51,13.74",1
"47.72,13.06",1
"41.88,-87.62",1
"50.58,-113.86",1
"49.84,-119.48",1
"50.46,-104.62",1
"41.51,-74.03",1
"-32.96,151.66",1
"53.26,-0.49",1
"53.26,-0.47",1
"38.06,-78.92",1
"50.41,-105.53",1
"54.07,9.97",1
"-36.36,145.4",1
"-36.33,145.41",1
"-38.14,176.23",1
"54.06,9.95",1
"51.18,-114.49",1
"1.31,103.8",1
"-34.65,-58.64",1
"-34.64,-58.63",1
"34.71,135.2",1
"34.79,135.45",1
"1.31,103.79",1
"46.34,-79.39",1
"45.41,-75.86",1
"45.55,-73.19",1
"45.3,-74.15",1
"44.36,-79.6",1
"42.24,-70.97",1
"42.29,-71.08",1
"42.3,-71.07",1
"1.3,103.83",1
"48.13,11.59",1
"55.58,13.02",1
"43.97,-79.47",1
"45.46,-75.47",1
"22.31,114.17",1
"28.09,-26.03",1
"52.25,8.08",1
"28.06,-26.05",1
"46.87,-71.27",1
"43.89,-79.29",1
"43.67,-79.34",1
"49.95,-97.17",1
"28.04,-26.1",1
"38.22,-85.7",1
"51.36,-0.1",1
"43.44,-79.67",1
"41.87,-80.71",1
"42.97,-81.62",1
"6.56,79.96",1
"7.3,80.65",1
"41.79,-80.81",1
"-80.71,41.87",1
"43.72,-79.38",1
"52.09,-101.22",1
"151.2,-33.83",1
"-34.59,-58.43",1
"43.24,-79.85",1
"43.95,-79.48",1
"-41.47,147.16",1
"47.56,-52.74",1
"45.28,-66.03",1
"45.6,-73.58",1
"-41.51,146.7",1
"50.94,-114.07",1
"49.12,-122.8",1
"-38.14,144.7",1
"-41.57,145.93",1
"-36.89,174.84",1
"-34.45,116.03",1
"49.85,-119.48",1
"44.56,-80.95",1
"53.42,-113.48",1
"49.77,-94.48",1
"-27.61,152.77",1
"-37.75,144.97",1
"23.04,72.54",1
"-37.78,144.93",1
"-28.81,153.4",1
"45.57,9.95",1
"-38.11,145.27",1
"48.27,16.4",1
"43.22,-79.7",1
"43.12,-79.2",1
"13.73,100.57",1
"49.32,-123.1",1
"45.42,-75.8",1
"-37.84,145.27",1
"48.06,-122.02",1
"49.17,-123.15",1
"53.5,-113.61",1
"42.35,-71.1",1
"42.36,-71.01",1
"46.82,-71.31",1
"48.79,-79.2",1
"52.47,13.61",1
"52.47,13.53",1
"50.65,-120.39",1
"49.27,-122.78",1
"49.97,-97.04",1
"50.57,8.49",1
"46.26,-63.1",1
"51.53,7.2",1
"33.61,-111.93",1
"45.95,8.94",1
"49.27,-123.1",1
"49.6,-97.04",1
"45.52,-73.86",1
"52.53,13.43",1
"50.08,9.06",1
"44.55,-79.99",1
"-32.11,116.01",1
"49.05,-122.36",1
"145.33,-37.82",1
"46.15,8.77",1
"51.49,7.86",1
"51.49,7.79",1
"-37.67,145.06",1
"49.27,-123.02",1
"46.17,8.81",1
"-37.81,145.34",1
"-37.82,145.32",1
"49.29,-122.76",1
"45.44,9.14",1
"49.07,-97.41",1
"-36.78,175.04",1
"49.1,-97.54",1
"49.11,-97.33",1
"-36.81,175.03",1
"50.54,12.78",1
"50.57,12.69",1
"50.58,12.69",1
"46.17,-67.61",1
"49.94,-97.14",1
"-41.27,174.77",1
"48.8,9.21",1
"51.81,9.25",1
"51.85,9.96",1
"47.65,9.47",1
"47.66,-122.28",1
"48.4,-89.28",1
"50.94,6.93",1
"51.64,8.5",1
"49.28,11.48",1
"51.13,-113.93",1
"49.24,-124.04",1
"44.45,8.98",1
"151.11,-34.03",1
"53.59,9.97",1
"43.66,-79.44",1
"-33.7,150.57",1
"47.05,15.45",1
"-36.81,174.63",1
"53.22,8.88",1
"51.23,6.75",1
"50.91,-114.08",1
"43.39,-72.73",1
"-38.37,145.19",1
"-38.37,145.2",1
"-37.81,145.19",1
"45.43,-76.43",1
"45.99,8.93",1
"46,8.93",1
"47.37,8.53",1
"39.47,-77.41",1
"49.42,8.67",1
"39.27,-76.69",1
"51.42,6.97",1
"48.14,11.55",1
"49.46,7.17",1
"46.39,9.23",1
"39.27,-76.7",1
"44.61,10.6",1
"8.85,7.87",1
"40.65,17.93",1
"53.61,9.51",1
"41.94,12.51",1
"40.9,14.77",1
"45.71,9.68",1
"46.49,11.39",1
"42.76,11.09",1
"43.3,11.41",1
"44.62,10.92",1
"9.97,-84.73",1
"49.02,-123.09",1
"45.43,9.17",1
"45.42,10.93",1
"38.9,16.59",1
"37.79,15.21",1
"45.51,11.39",1
"44.88,10.85",1
"45.68,8.6",1
"40.7,14.7",1
"40.74,14.64",1
"41.9,12.47",1
"41.94,12.47",1
"9.93,-84.09",1
"45.8,13.53",1
"153.14,-27.59",1
"153.01,-27.38",1
"52.45,13.37",1
"59.2,17.82",1
"45.43,9.19",1
"34.02,-118.42",1
"-27.48,153.12",1
"-31.11,150.89",1
"45.07,7.65",1
"43.83,7.88",1
"43.88,8.01",1
"-31.12,150.99",1
"43.9,7.95",1
"43.9,7.96",1
